codigo_tuss;registro_anvisa
90043340;1438100700037
90043359;1438101340018
90043367;1438100240028
90043391;1438100860018
90043405;1438100330019
90043448;1438101390015
90043456;1438101520016
90043464;1438101120034
90043472;1438101010018
90043502;1438100630039
90043529;1438100630047
90043545;1438101060015
90043553;1438101240013
90043561;1438101240021
90043600;1438101510029
90043618;1438101540017
90043626;1438100100021
90043642;1438100100048
90043650;1438100100013
90043677;1438100100031
90043707;1438100660027
90043723;1438101290029
90043731;1438101190032
90043774;1438100690058
90043820;1438101210025
90043839;1438100600016
90043855;1438101260022
90043898;1427700320019
90043979;1427700170068
90043995;1427700170051
90044037;1427700160062
90044053;1427700160054
90044096;1427700110022
90044118;1427700110049
90044126;1427700240015
90044134;1427700300026
90044401;1427700030037
90044410;1427700030045
90044428;1427700030061
90044436;1427700030071
90044568;1427700350023
90044665;1120800310019
90044673;1120800150011
90044720;1120800130013
90044738;1120800440011
90044762;1120800350010
90044789;1120800190013
90044797;1120800450015
90044819;1120800540014
90044827;1120800710025
90044843;1120800100014
90044860;1120800380017
90044916;1029802500017
90044924;1029801320015
90044932;1029801320023
90044940;1029803470014
90044967;1029803640017
90044975;1029802250053
90044983;1029802250045
90044991;1029802250071
90045009;1029803280061
90045025;1029803280053
90045033;1029803280045
90045041;1029803280010
90045050;1029802290039
90045068;1029801020011
90045076;1029803420051
90045114;1029803420033
90045130;1029802880065
90045149;1029802880073
90045157;1029802880022
90045165;1029802880014
90045203;1029803410046
90045220;1029803410054
90045254;1029803410021
90045262;1029802890044
90045270;1029802890087
90045289;1029802890011
90045297;1029802270038
90045300;1029802270011
90045319;1029803140022
90045327;1029803140049
90045335;1029803140065
90045343;1029802800045
90045360;1029803200033
90045378;1029802760035
90045386;1029802760019
90045394;1029802810016
90045408;1029800960045
90045416;1029800960037
90045424;1029800960029
90045440;1029801930034
90045459;1029801930069
90045467;1029801890040
90045475;1029801890016
90045483;1029801890059
90045491;1029802570023
90045505;1029802490011
90045513;1029803780056
90045521;1029803780072
90045548;1029803780021
90045556;1029803780031
90045564;1029801990045
90045572;1029801990029
90045580;1029801990037
90045599;1029801990010
90045602;1029800080071
90045610;1029800080142
90045629;1029800080088
90045653;1029802060017
90045661;1029803000026
90045670;1029803000034
90045734;1029802660014
90045742;1029801700020
90045750;1029803630038
90045769;1029800970148
90045777;1029800970032
90045785;1029800970199
90045793;1029800970129
90045815;1029800970131
90045831;1029800970342
90045840;1029800970237
90045858;1029800970296
90045866;1029800340020
90045874;1029801060013
90045890;1029801430058
90045904;1029801430090
90045912;1029801430074
90045939;1029801430104
90045947;1029801430082
90045971;1029802860072
90045980;1029801980023
90045998;1029803730016
90046005;1029803730024
90046013;1029803730032
90046021;1029803730040
90046030;1029801570038
90046048;1029801570021
90046064;1029802620020
90046072;1029802160062
90046080;1029802160070
90046099;1029802160046
90046102;1029801690033
90046129;1029800150086
90046137;1029800160121
90046145;1029800160102
90046153;1029800160030
90046161;1029800810061
90046170;1029800810027
90046188;1029800810086
90046218;1029801450032
90046234;1029801450016
90046242;1029802240058
90046250;1029800980021
90046269;1029802870027
90046277;1029800180023
90046285;1029803790019
90046293;1029803790043
90046307;1029803790035
90046315;1029803790027
90046323;1029803790078
90046340;1029802970072
90046358;1029802970056
90046366;1029802970064
90046374;1029800260086
90046404;1029800200229
90046412;1029800200301
90046420;1029800200288
90046439;1029800200253
90046447;1029802400012
90046463;1029802220022
90046471;1029803660026
90046480;1029803660042
90046498;1029803660034
90046501;1029803710031
90046510;1029803710015
90046528;1029803710023
90046552;1029800230136
90046587;1029801300022
90046595;1029801150012
90046609;1029801150039
90046617;1029802130015
90046625;1029802130031
90046633;1029800260048
90046641;1029800260051
90046650;1029800260061
90046668;1029800260078
90046676;1029802450036
90046730;1029800280151
90046749;1029800280095
90046757;1029800280133
90046765;1029803260079
90046773;1029803260117
90046790;1029802260172
90046803;1029802260164
90046811;1029802260016
90046820;1029802260131
90046838;1029803370028
90046897;1029802670036
90046900;1029802670028
90046919;1029802310021
90046935;1029802590016
90046951;1029800330041
90046978;1029803750017
90047010;1029801380018
90047052;1029802960085
90047079;1029802960069
90047087;1029802830033
90047095;1029801240010
90047109;1029801240046
90047117;1029801240029
90047125;1029801240037
90047133;1029801240054
90047150;1029803500118
90047184;1029803500045
90047206;1029800530229
90047222;1029800530237
90047230;1029800530271
90047249;1029800530253
90047257;1029800770025
90047265;1029800770017
90047273;1029800890037
90047281;1029802950012
90047290;1029802950020
90047303;1029802950063
90047311;1029802950039
90047362;1029802600011
90047397;1029802430035
90047400;1029802820011
90047419;1029802920016
90047427;1029802930011
90047435;1029802180020
90047443;1029801600042
90047451;1029801600026
90047460;1029801600050
90047478;1029803150011
90047486;1029803150028
90047494;1029803150036
90047508;1029803150044
90047516;1029802840012
90047524;1029803540047
90047532;1029803540071
90047540;1029803270066
90047559;1029800420083
90047567;1029800420016
90047575;1029803100055
90047583;1029803100071
90047591;1029801010016
90047621;1029800400031
90047630;1029800400023
90047648;1029803770050
90047672;1029803770034
90047680;1029803770026
90047702;1029801510043
90047710;1029801510035
90047729;1029801340059
90047745;1029801340083
90047753;1029803170010
90047761;1029803170031
90047770;1029803800049
90047788;1029803800065
90047796;1029803800057
90047800;1029803800073
90047818;1029803800091
90047826;1029803800081
90047834;1029801100058
90047842;1029801100041
90047893;1029801640036
90047907;1029802000073
90047915;1029802000111
90047923;1029802000081
90047940;1029802000121
90047958;1029802000091
90047966;1029802000030
90047974;1029802000138
90047982;1029802000103
90047990;1029802440081
90048016;1029803040028
90048024;1029803390037
90048032;1029803390010
90048040;1029803390029
90048059;1029802980043
90048067;1029801480039
90048075;1029801480012
90048199;1029803090017
90048202;1029802220014
90048210;1029800440076
90048229;1029800440068
90048237;1029800440041
90048245;1029800440051
90048253;1029803740011
90048261;1029803740021
90048318;1029802900015
90048326;1029802790015
90048350;1029801350089
90048369;1029801350070
90048377;1029802610025
90048385;1029802610092
90048423;1029802610051
90048431;1029802610076
90048440;1029802610017
90048458;1029802610068
90048466;1029802610041
90048474;1029802610033
90048504;1029801330053
90048512;1029801330045
90048555;1029803050066
90048563;1029803050041
90048571;1029802120044
90048580;1029800720338
90048598;1029800720346
90048601;1029800720138
90048725;1015101010021
90048776;1015101220026
90048849;1015101130019
90048857;1015101130035
90048865;1015101130027
90048911;1015101040011
90048962;1015101060053
90048970;1015101190011
90049004;1015101150028
90049012;1015101210012
90049055;1015101200033
90049063;1015101160023
90049080;1015101160031
90049233;1045401720034
90049241;1045401720018
90049250;1045401720069
90049268;1045401720042
90049314;1045401750030
90049322;1045401750014
90049349;1045401750121
90049357;1045401750103
90049373;1045401750057
90049381;1045401750073
90049403;1045401730031
90049411;1045401730064
90049438;1045401730099
90049470;1045401680016
90049489;1045401680024
90049535;1045400430342
90049551;1045400430377
90049560;1045400430369
90049578;1045401590084
90049586;1045401590092
90049594;1045401590076
90049764;1016201810014
90049896;1016202490019
90049900;1016202490027
90049918;1016202480013
90049926;1016202480021
90049985;1016201820010
90050207;1017700270035
90050215;1017700270019
90050223;1017700270027
90050282;1043000110042
90050290;1043000110034
90050320;1043000340031
90050355;1043000320012
90050380;1119100330013
90050401;1043000400024
90050428;1043000400040
90050436;1043000080014
90050444;1043000080022
90050452;1043000310033
90050460;1043000310017
90050487;1043000180059
90050509;1043000180032
90050576;1043000130094
90050584;1043000130086
90050606;1043000360030
90050614;1043000360014
90050622;1043000270015
90050754;1514300130047
90051017;1514300120025
90051033;1514300120041
90051050;1514300120068
90051076;1566500010021
90051092;1126001840024
90051106;1126001660026
90051114;1126001660018
90051149;1126000740018
90051157;1126000740026
90051165;1126000740034
90051173;1126000740085
90051181;1126001640025
90051190;1126001640017
90051203;1126001640084
90051211;1126001640092
90051262;1126000700024
90051270;1126000700016
90051289;1126000700059
90051297;1126000700040
90051319;1126000170041
90051327;1126000170033
90051335;1126000080042
90051343;1126000080026
90051351;1126000080158
90051360;1126000080131
90051378;1126000080123
90051386;1126001790035
90051394;1126001790043
90051408;1126001780021
90051416;1126001780013
90051424;1126000570031
90051432;1126000570333
90051440;1126001810028
90051459;1126001810011
90051467;1126000070187
90051483;1126000070055
90051491;1126000070071
90051505;1126000100027
90051530;1126000210051
90051548;1126000210061
90051564;1126000210116
90051580;1126000210246
90051610;1126000210202
90051629;1126000210094
90051637;1126000210108
90051645;1126000210019
90051653;1126000210027
90051661;1023506580029
90051670;1023506580010
90051688;1023508410031
90051696;1023508480013
90051734;1023506310013
90051742;1023506300026
90051750;1023506300085
90051785;1023506510012
90051793;1023506500017
90051823;1023507350019
90051840;1023505080278
90051858;1023505080219
90051866;1023505080197
90051882;1023509520027
90051890;1023508560041
90051904;1023509900016
90051920;1023507490023
90051971;1023505130011
90052013;1023507830010
90052080;1023506630034
90052102;1023506630093
90052110;1023506630131
90052129;1023506630158
90052145;1023506630204
90052153;1023504010128
90052161;1023504010063
90052188;1023505320015
90052196;1023505320023
90052200;1023508190023
90052218;1023508450165
90052226;1023508450173
90052242;1023505280021
90052250;1023506080026
90052269;1023504550025
90052277;1023504550033
90052315;1023506650027
90052331;1023504650038
90052358;1023504550051
90052366;1023504310024
90052374;1023504310016
90052382;1023500090178
90052404;1023504310040
90052412;1023504310059
90052439;1023504060036
90052455;1023503280016
90052463;1023506390051
90052480;1023506390017
90052501;1023504580099
90052510;1023504580102
90052536;1023504580031
90052544;1023504580048
90052560;1023504580064
90052579;1023504580072
90052684;1023505220010
90052692;1023505220029
90052722;1023505600026
90052730;1023505600018
90052749;1023509590051
90052757;1023509590076
90052765;1023504920027
90052773;1023505360041
90052790;1023505360025
90052811;1023505700012
90052820;1023506800071
90052846;1023506800215
90052870;1023506550022
90052897;1023509510021
90052900;1023509510031
90052943;1023508930035
90052951;1023508930061
90052986;1023504690031
90052994;1023504690048
90053010;1023509210011
90053028;1023504930014
90053044;1023508640029
90053052;1023508640037
90053095;1023509880041
90053117;1023504860024
90053222;1023504540021
90053249;1023504540070
90053257;1023504540135
90053273;1023504540097
90053281;1023504540151
90053311;1023505480071
90053346;1023507320020
90053354;1023500250013
90053370;1023505410022
90053389;1023505410057
90053397;1023505400027
90053443;1023504250064
90053494;1023504320038
90053508;1023504320021
90053524;1023505530028
90053575;1023504500133
90053583;1023504500109
90053672;1023505910017
90053680;1023505920012
90053729;1023504590019
90053737;1023504590027
90053753;1023504420032
90053761;1023504770017
90053796;1023506100019
90053850;1356900220058
90053869;1356900220090
90053877;1023509470021
90053907;1023507330034
90054024;1023505440010
90054067;1023505440029
90054105;1023507520021
90054148;1023505250017
90054156;1023504780047
90054164;1023504780063
90054172;1023507510024
90054180;1023507810011
90054199;1023504780111
90054202;1023504780136
90054229;1023507400423
90054237;1023507400458
90054245;1023507400474
90054270;1023504620015
90054296;1023507070016
90054300;1023507180040
90054318;1023504800013
90054369;1023505610080
90054385;1023507310017
90054393;1023506260091
90054415;1023505290027
90054423;1023505290035
90054458;1023505900011
90054466;1023506750285
90054482;1023506750102
90054504;1023508850041
90054512;1023508850023
90054539;1023508220038
90054547;1023509580021
90054555;1023509580054
90054563;1023509580070
90054571;1023509580178
90054598;1023508050108
