registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
82318810003;I;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;BRASIL
82318810005;I;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;BRASIL
82602739004;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739007;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739008;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739009;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739011;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739012;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739013;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
82602739014;II;SAFIRA MEDICAL TECHNOLOGY LTDA;SAFIRA MEDICAL TECHNOLOGY LTDA;BRASIL
81360710005;I;Saint Claire Ind. Com. LTDA EPP;Saint Claire Ind. Com. LTDA EPP;BRASIL
81360710006;I;Saint Claire Ind. Com. LTDA EPP;Saint Claire Ind. Com. LTDA EPP;BRASIL
83032659006;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659007;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659008;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659009;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659010;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659011;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659012;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
83032659013;II;SAINT GERMAIN COMERCIAL LTDA;MANISH MEDI INNOVATION;ÍNDIA
82632520001;I;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529001;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529003;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529004;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529006;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529008;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529009;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
82632529010;II;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;SAINT GERMAIN PRODUTOS PARA SAÚDE LTDA;BRASIL
80369120005;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80369120006;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80369120007;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80369120008;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80369129002;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80369129003;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80369129005;I;saj produtos descartavel hospitalar ltda;saj produtos descartavel hospitalar ltda;BRASIL
80026180002;II;SALDANHA RODRIGUES LTDA;SALDANHA RODRIGUES LTDA;BRASIL
80026180009;II;SALDANHA RODRIGUES LTDA;SALDANHA RODRIGUES LTDA;BRASIL
80026180014;II;SALDANHA RODRIGUES LTDA;SALDANHA RODRIGUES LTDA;BRASIL
