registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80174309022;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309023;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309024;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309025;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309026;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309027;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309029;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309030;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309031;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309032;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;DONGGUAN KEWEI MEDICAL INSTRUMENT CO., LTD;CHINA, REPÚBLICA POPULAR
80174309033;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;HANGZHOU ENDONOM MEDTECH CO., LTD;CHINA, REPÚBLICA POPULAR
80174309034;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;DONGGUAN KEWEI MEDICAL INSTRUMENT CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309035;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;SHANGAI KDL ENTERPRISE DEVELOPMENT GROUP CO., LTD;CHINA, REPÚBLICA POPULAR
80105670008;I;VALLITECH INDÚSTRIA E COMÉRCIO DE ARTEFATOS METÁLICOS LTDA.;VALLITECH INDÚSTRIA E COMÉRCIO DE ARTEFATOS METÁLICOS LTDA.;BRASIL
80105670009;I;VALLITECH INDÚSTRIA E COMÉRCIO DE ARTEFATOS METÁLICOS LTDA.;EURO AUSILI SRL;ITÁLIA
80643319001;I;VALMIG-COMERCIO E ASSESSORIA TECNICA DE EQUIPAMENTOS LTDA;PERGOLA S.R.L;ITÁLIA
80272370001;I;VANMAX COMÉRCIO LTDA;ADHESIVOS INTERNACIONALES SA;COLÔMBIA
10405410039;III;VARIAN MEDICAL SYSTEMS BRASIL LTDA;;
10405410039;III;VARIAN MEDICAL SYSTEMS BRASIL LTDA;VARIAN MEDICAL SYSTEMS INC.;ESTADOS UNIDOS DA AMÉRICA
