competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104678798;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL13*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678852;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL132*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678801;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL135*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678810;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL136*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678828;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL137*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678860;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL14*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814730;Lentes de Contato Gelatinosas;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814748;Lentes de Contato Gelatinosas;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814756;Lentes de Contato Gelatinosas;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104661429;Lentes Intraoculares IntraLens Toric ILT;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104661453;Lentes Intraoculares IntraLens Toric ILT - ILT11.6;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104661437;Lentes Intraoculares IntraLens Toric ILT - ILT12.1;2026-02-01;;2026-04-30;Incluído
