competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104675586;Implante Peitoral Implantech - ACPI1-T-3R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675390;Implante Peitoral Implantech - ACPI1-T-4L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675594;Implante Peitoral Implantech - ACPI1-T-4R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675608;Implante Peitoral Implantech - ACPI2-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675403;Implante Peitoral Implantech - ACPI2-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675616;Implante Peitoral Implantech - ACPI2-2L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675624;Implante Peitoral Implantech - ACPI2-2R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675632;Implante Peitoral Implantech - ACPI2-3L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675411;Implante Peitoral Implantech - ACPI2-3R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675640;Implante Peitoral Implantech - ACPI4-S-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675659;Implante Peitoral Implantech - ACPI4-S-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675420;Implante Peitoral Implantech - ACPI4-S-2L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675667;Implante Peitoral Implantech - ACPI4-S-2R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675675;Implante Peitoral Implantech - ACPI4-S-3L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675438;Implante Peitoral Implantech - ACPI4-S-3R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675683;Implante Peitoral Implantech - ACPI4-T-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675691;Implante Peitoral Implantech - ACPI4-T-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675705;Implante Peitoral Implantech - ACPI4-T-2L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675713;Implante Peitoral Implantech - ACPI4-T-2R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675721;Implante Peitoral Implantech - ACPI4-T-3L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675446;Implante Peitoral Implantech - ACPI4-T-3R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675730;Implante Peitoral Implantech - BNPI-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675748;Implante Peitoral Implantech - BNPI-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675454;Implante Peitoral Implantech - BNPI2-S-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675756;Implante Peitoral Implantech - BNPI2-S-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675764;Implante Peitoral Implantech - BNPI2-T-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675772;Implante Peitoral Implantech - BNPI2-T-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675462;Implante Peitoral Implantech - BNPI3-S-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675780;Implante Peitoral Implantech - BNPI3-S-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675799;Implante Peitoral Implantech - BNPI3-T-1L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675470;Implante Peitoral Implantech - BNPI3-T-1R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675802;Implante Peitoral Implantech - HTPI-2L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104675810;Implante Peitoral Implantech - HTPI-2R;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104670207;IMPLANTES INTRAMEDULARES LYNC;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104670223;IMPLANTES INTRAMEDULARES LYNC - CM010010 - Lync M0;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104670231;IMPLANTES INTRAMEDULARES LYNC - CM010011 - Lync M10;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104670240;IMPLANTES INTRAMEDULARES LYNC - CM010030 - Lync S0;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104670215;IMPLANTES INTRAMEDULARES LYNC - CM010031 - Lync S10;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104670258;IMPLANTES INTRAMEDULARES LYNC - CM010040 - Lync DIP;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663294;IMPLANTES STRAUMANN TLX 4mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663308;IMPLANTES STRAUMANN TLX 4mm - 035.3204S - Implante TLX SP, Ø 4.0mm NT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663340;IMPLANTES STRAUMANN TLX 4mm - 035.3304S - Implante TLX SP, Ø 4.0mm RT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663316;IMPLANTES STRAUMANN TLX 4mm - 035.3404S - Implante TLX SP, Ø 4.5mm NT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663359;IMPLANTES STRAUMANN TLX 4mm - 035.3504S - Implante TLX SP, Ø 4.5mm RT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663324;IMPLANTES STRAUMANN TLX 4mm - 035.3604S - Implante TLX SP, Ø 5.0mm WT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663367;IMPLANTES STRAUMANN TLX 4mm - 035.3704S - Implante TLX SP, Ø 5.5mm WT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663332;IMPLANTES STRAUMANN TLX 4mm - 035.3804S - Implante TLX SP, Ø 5.0mm RT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104663375;IMPLANTES STRAUMANN TLX 4mm - 035.3904S - Implante TLX SP, Ø 5.5mm RT, SLActive 4mm, Roxolid;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814101;IMPROSCAR PATCH;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814098;Improscar Stick;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662638;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662646;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662654;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662662;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662670;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662689;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662697;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662700;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662719;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662727;Individualizado;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;64;Terminologia de Forma de Envio de Dados para a ANS;104662735;Individualizado;2026-02-01;;2026-04-30;Incluído
